OrderID,Date,Country,Device,Item_Detail,Unitprice,Quantity,Sales
20190058,1/21/2019,USA,Mobile,Canned Food,500,215,107500
20190059,1/21/2019,Canada,Tablet,Canned Food,500,157,78500
20190060,1/21/2019,Australia,Desktop,Beverage,200,403,80600
20190061,1/21/2019,Thailand,Tablet,Canned Food,500,317,158500
20190062,1/21/2019,Canada,Tablet,Canned Food,500,386,193000
20190063,1/22/2019,Canada,Mobile,Dried Food,450,476,214200
20190064,1/22/2019,Australia,Mobile,Canned Food,500,159,79500
20190065,1/23/2019,USA,Mobile,Dried Food,450,199,89550
20190066,1/23/2019,USA,Mobile,Frozen Food,330,221,72930
20190067,1/23/2019,Thailand,Mobile,Beverage,200,300,60000
20190068,1/23/2019,Australia,Desktop,Beverage,200,421,84200
20190069,1/23/2019,USA,Mobile,Canned Food,500,253,126500
20190070,1/23/2019,Australia,Mobile,Beverage,200,338,67600
20190071,1/24/2019,Canada,Mobile,Canned Food,500,496,248000
20190072,1/24/2019,Australia,Desktop,Canned Food,500,431,215500
20190073,1/25/2019,Canada,Mobile,Frozen Food,330,108,35640
20190074,1/25/2019,Canada,Desktop,Beverage,200,149,29800
20190075,1/25/2019,Australia,Desktop,Beverage,200,223,44600
20190076,1/25/2019,USA,Mobile,Frozen Food,330,476,157080
20190077,1/26/2019,Canada,Desktop,Canned Food,500,179,89500
20190078,1/26/2019,Thailand,Mobile,Canned Food,500,247,123500
20190079,1/27/2019,Thailand,Mobile,Dried Food,450,151,67950
20190080,1/27/2019,Canada,Tablet,Frozen Food,330,470,155100
20190081,1/27/2019,Canada,Mobile,Beverage,200,220,44000
20190082,1/28/2019,Thailand,Tablet,Beverage,200,112,22400
20190083,1/28/2019,Canada,Mobile,Beverage,200,374,74800
20190084,1/28/2019,USA,Mobile,Beverage,200,396,79200
20190085,1/28/2019,USA,Mobile,Dried Food,450,284,127800
20190086,1/29/2019,USA,Mobile,Beverage,200,150,30000
20190087,1/29/2019,Canada,Mobile,Dried Food,450,260,117000
20190088,1/29/2019,Australia,Tablet,Dried Food,450,204,91800
20190089,1/30/2019,USA,Mobile,Dried Food,450,446,200700
20190090,1/30/2019,USA,Desktop,Frozen Food,330,288,95040
20190091,1/30/2019,USA,Desktop,Canned Food,500,493,246500
20190092,1/30/2019,USA,Tablet,Dried Food,450,446,200700
20190093,1/30/2019,Canada,Mobile,Beverage,200,328,65600
20190094,1/31/2019,Thailand,Mobile,Beverage,200,284,56800
20190095,1/31/2019,USA,Desktop,Beverage,200,153,30600
20190096,1/31/2019,USA,Desktop,Frozen Food,330,435,143550
20190097,2/1/2019,Thailand,Tablet,Frozen Food,330,462,152460
20190098,2/2/2019,Canada,Desktop,Frozen Food,330,312,102960
20190099,2/2/2019,USA,Desktop,Beverage,200,153,30600
20190100,2/2/2019,Australia,Mobile,Beverage,200,350,70000
20190101,2/3/2019,Canada,Desktop,Dried Food,450,341,153450
20190102,2/3/2019,Canada,Tablet,Frozen Food,330,315,103950
20190103,2/4/2019,Thailand,Desktop,Dried Food,450,455,204750
20190104,2/4/2019,Thailand,Desktop,Dried Food,450,319,143550
20190105,2/4/2019,Australia,Desktop,Beverage,200,325,65000
20190106,2/4/2019,Canada,Desktop,Beverage,200,417,83400
20190107,2/4/2019,Australia,Mobile,Dried Food,450,186,83700
20190108,2/4/2019,Australia,Mobile,Canned Food,500,161,80500
20190109,2/5/2019,Australia,Desktop,Canned Food,500,383,191500
20190110,2/5/2019,Thailand,Mobile,Canned Food,500,430,215000
20190111,2/5/2019,Australia,Desktop,Dried Food,450,148,66600
20190112,2/5/2019,USA,Mobile,Dried Food,450,126,56700
20190113,2/5/2019,Australia,Desktop,Frozen Food,330,101,33330
20190114,2/5/2019,Thailand,Desktop,Beverage,200,445,89000
20190115,2/6/2019,Canada,Desktop,Canned Food,500,463,231500
20190116,2/6/2019,Canada,Mobile,Canned Food,500,112,56000
20190117,2/6/2019,Thailand,Desktop,Canned Food,500,396,198000
20190118,2/6/2019,Australia,Mobile,Canned Food,500,242,121000
20190119,2/7/2019,Canada,Mobile,Canned Food,500,189,94500
20190120,2/7/2019,Australia,Mobile,Canned Food,500,173,86500
20190121,2/7/2019,Australia,Mobile,Beverage,200,255,51000
20190122,2/8/2019,Canada,Desktop,Dried Food,450,416,187200
20190123,2/8/2019,Canada,Desktop,Beverage,200,470,94000
20190124,2/8/2019,Australia,Desktop,Canned Food,500,166,83000
20190125,2/8/2019,Australia,Desktop,Canned Food,500,382,191000
20190126,2/9/2019,Thailand,Desktop,Frozen Food,330,210,69300
20190127,2/9/2019,USA,Desktop,Frozen Food,330,184,60720
20190128,2/9/2019,Australia,Mobile,Canned Food,500,495,247500
20190129,2/9/2019,USA,Desktop,Dried Food,450,172,77400
20190130,2/10/2019,Canada,Desktop,Frozen Food,330,496,163680
20190131,2/10/2019,Thailand,Desktop,Frozen Food,330,266,87780
20190132,2/10/2019,Canada,Tablet,Beverage,200,283,56600
20190133,2/10/2019,Canada,Desktop,Frozen Food,330,142,46860
20190134,2/11/2019,Australia,Tablet,Dried Food,450,384,172800
20190135,2/11/2019,Canada,Mobile,Dried Food,450,492,221400
20190136,2/11/2019,Australia,Mobile,Frozen Food,330,235,77550
20190137,2/11/2019,Australia,Tablet,Frozen Food,330,303,99990
20190138,2/12/2019,Canada,Tablet,Beverage,200,373,74600
20190139,2/12/2019,Canada,Mobile,Beverage,200,435,87000
20190140,2/12/2019,Thailand,Tablet,Canned Food,500,269,134500
20190141,2/12/2019,Australia,Mobile,Frozen Food,330,369,121770
20190142,2/12/2019,Australia,Mobile,Canned Food,500,191,95500
20190143,2/12/2019,Thailand,Mobile,Canned Food,500,117,58500
20190144,2/13/2019,Canada,Tablet,Frozen Food,330,171,56430
20190145,2/13/2019,Thailand,Mobile,Dried Food,450,199,89550
20190146,2/13/2019,Canada,Mobile,Beverage,200,179,35800
20190147,2/14/2019,Thailand,Desktop,Frozen Food,330,348,114840
20190148,2/15/2019,Canada,Desktop,Frozen Food,330,261,86130
20190149,2/15/2019,USA,Tablet,Canned Food,500,233,116500
20190150,2/15/2019,Australia,Desktop,Beverage,200,375,75000
20190151,2/15/2019,USA,Mobile,Frozen Food,330,449,148170
20190152,2/15/2019,Canada,Tablet,Dried Food,450,235,105750
20190153,2/15/2019,Thailand,Desktop,Dried Food,450,430,193500
20190154,2/16/2019,USA,Mobile,Dried Food,450,305,137250
20190155,2/16/2019,USA,Desktop,Frozen Food,330,407,134310
20190156,2/16/2019,USA,Desktop,Canned Food,500,331,165500
20190157,2/17/2019,Thailand,Mobile,Beverage,200,236,47200
20190158,2/17/2019,USA,Tablet,Beverage,200,486,97200
20190159,2/17/2019,Canada,Desktop,Frozen Food,330,271,89430
20190160,2/18/2019,USA,Desktop,Canned Food,500,181,90500
20190161,2/18/2019,Canada,Desktop,Dried Food,450,260,117000
20190162,2/18/2019,USA,Desktop,Canned Food,500,310,155000
20190163,2/19/2019,Canada,Mobile,Dried Food,450,387,174150
20190164,2/19/2019,USA,Mobile,Dried Food,450,453,203850
20190165,2/19/2019,Australia,Desktop,Canned Food,500,441,220500
20190166,2/19/2019,USA,Tablet,Canned Food,500,335,167500
20190167,2/20/2019,Canada,Mobile,Beverage,200,399,79800
20190168,2/20/2019,Thailand,Mobile,Canned Food,500,146,73000
20190169,2/20/2019,Canada,Mobile,Dried Food,450,336,151200
20190170,2/21/2019,Thailand,Tablet,Beverage,200,485,97000
20190171,2/21/2019,Thailand,Mobile,Canned Food,500,196,98000
20190172,2/21/2019,Thailand,Mobile,Canned Food,500,244,122000
20190173,2/21/2019,Canada,Mobile,Dried Food,450,464,208800
20190174,2/21/2019,Canada,Desktop,Dried Food,450,292,131400
20190175,2/21/2019,Thailand,Desktop,Beverage,200,457,91400
20190176,2/21/2019,Thailand,Tablet,Dried Food,450,161,72450
20190177,2/21/2019,Australia,Desktop,Canned Food,500,291,145500
20190178,2/21/2019,Australia,Mobile,Beverage,200,408,81600
20190179,2/22/2019,USA,Mobile,Dried Food,450,179,80550
20190180,2/22/2019,Australia,Mobile,Dried Food,450,403,181350
20190181,2/22/2019,Thailand,Mobile,Dried Food,450,168,75600
20190182,2/22/2019,Canada,Tablet,Beverage,200,307,61400
20190183,2/22/2019,Australia,Mobile,Frozen Food,330,109,35970
20190184,2/22/2019,Canada,Tablet,Dried Food,450,199,89550
20190185,2/23/2019,USA,Tablet,Beverage,200,122,24400
20190186,2/23/2019,USA,Tablet,Frozen Food,330,412,135960
20190187,2/23/2019,Thailand,Tablet,Dried Food,450,107,48150
20190188,2/23/2019,Australia,Desktop,Beverage,200,112,22400
20190189,2/24/2019,Thailand,Mobile,Frozen Food,330,356,117480
20190190,2/24/2019,USA,Tablet,Canned Food,500,233,116500
20190191,2/24/2019,Australia,Desktop,Frozen Food,330,295,97350
20190192,2/25/2019,Canada,Desktop,Dried Food,450,384,172800
20190193,2/25/2019,Canada,Tablet,Frozen Food,330,386,127380
20190194,2/25/2019,USA,Mobile,Beverage,200,285,57000
20190195,2/25/2019,USA,Mobile,Beverage,200,438,87600
20190196,2/26/2019,Australia,Mobile,Frozen Food,330,278,91740
20190197,2/26/2019,Thailand,Mobile,Dried Food,450,484,217800
20190198,2/27/2019,Canada,Tablet,Frozen Food,330,276,91080
20190199,2/27/2019,Thailand,Mobile,Frozen Food,330,176,58080
20190200,2/27/2019,Australia,Mobile,Frozen Food,330,415,136950
20190201,2/27/2019,Australia,Tablet,Beverage,200,282,56400
20190202,2/27/2019,Canada,Mobile,Frozen Food,330,259,85470
20190203,2/28/2019,Canada,Desktop,Beverage,200,158,31600
20190204,2/28/2019,Thailand,Mobile,Beverage,200,176,35200
20190205,2/28/2019,USA,Mobile,Frozen Food,330,464,153120
20190206,2/28/2019,Canada,Desktop,Dried Food,450,413,185850
20190207,2/28/2019,Australia,Tablet,Frozen Food,330,370,122100
20190208,2/28/2019,USA,Mobile,Dried Food,450,413,185850
20190209,3/1/2019,Thailand,Tablet,Canned Food,500,177,88500
20190210,3/1/2019,Canada,Tablet,Dried Food,450,288,129600
20190211,3/1/2019,USA,Mobile,Frozen Food,330,215,70950
20190212,3/2/2019,Thailand,Mobile,Beverage,200,317,63400
20190213,3/2/2019,USA,Mobile,Canned Food,500,359,179500
20190214,3/2/2019,USA,Tablet,Canned Food,500,258,129000
20190215,3/3/2019,Thailand,Tablet,Beverage,200,339,67800
20190216,3/3/2019,Canada,Mobile,Frozen Food,330,508,167640
20190217,3/3/2019,Canada,Mobile,Frozen Food,330,636,209880
20190218,3/4/2019,Australia,Mobile,Dried Food,450,462,207900
20190219,3/4/2019,USA,Desktop,Dried Food,450,198,89100
20190220,3/5/2019,Australia,Mobile,Beverage,200,278,55600
20190221,3/5/2019,USA,Mobile,Canned Food,500,531,265500
20190222,3/5/2019,Thailand,Mobile,Frozen Food,330,133,43890
20190223,3/6/2019,Thailand,Mobile,Beverage,200,270,54000
20190224,3/6/2019,Canada,Desktop,Dried Food,450,540,243000
20190225,3/7/2019,USA,Mobile,Dried Food,450,415,186750
20190226,3/7/2019,Australia,Tablet,Dried Food,450,622,279900
20190227,3/7/2019,Thailand,Mobile,Beverage,200,173,34600
20190228,3/7/2019,Thailand,Desktop,Beverage,200,273,54600
20190229,3/7/2019,Canada,Mobile,Dried Food,450,157,70650
20190230,3/8/2019,USA,Mobile,Dried Food,450,417,187650
20190231,3/8/2019,Australia,Mobile,Frozen Food,330,461,152130
20190232,3/8/2019,USA,Desktop,Canned Food,500,554,277000
20190233,3/9/2019,Thailand,Tablet,Frozen Food,330,564,186120
20190234,3/9/2019,Thailand,Mobile,Frozen Food,330,437,144210
20190235,3/9/2019,Australia,Tablet,Dried Food,450,150,67500
20190236,3/9/2019,Australia,Desktop,Dried Food,450,620,279000
20190237,3/10/2019,USA,Mobile,Dried Food,450,394,177300
20190238,3/10/2019,USA,Mobile,Frozen Food,330,274,90420
20190239,3/11/2019,Thailand,Mobile,Beverage,200,177,35400
20190240,3/11/2019,Thailand,Mobile,Frozen Food,330,246,81180
20190241,3/11/2019,Australia,Desktop,Beverage,200,567,113400
20190242,3/12/2019,Thailand,Desktop,Dried Food,450,407,183150
20190243,3/12/2019,Canada,Mobile,Frozen Food,330,407,134310
20190244,3/12/2019,Australia,Desktop,Dried Food,450,456,205200
20190245,3/12/2019,USA,Tablet,Canned Food,500,353,176500
20190246,3/13/2019,Australia,Tablet,Canned Food,500,604,302000
20190247,3/13/2019,Australia,Mobile,Canned Food,500,428,214000
20190248,3/14/2019,Australia,Mobile,Dried Food,450,535,240750
20190249,3/14/2019,Australia,Mobile,Canned Food,500,365,182500
20190250,3/14/2019,USA,Mobile,Beverage,200,577,115400
20190251,3/15/2019,Canada,Mobile,Canned Food,500,330,165000
20190252,3/15/2019,Canada,Tablet,Beverage,200,465,93000
20190253,3/16/2019,USA,Tablet,Canned Food,500,501,250500
20190254,3/16/2019,Thailand,Desktop,Beverage,200,239,47800
20190255,3/16/2019,Canada,Tablet,Beverage,200,345,69000
20190256,3/16/2019,Canada,Desktop,Beverage,200,366,73200
20190257,3/16/2019,Canada,Desktop,Canned Food,500,518,259000
20190258,3/16/2019,Thailand,Mobile,Frozen Food,330,582,192060
20190259,3/16/2019,Australia,Mobile,Frozen Food,330,567,187110
20190260,3/16/2019,Australia,Desktop,Frozen Food,330,551,181830
20190261,3/17/2019,Canada,Mobile,Frozen Food,330,138,45540
20190262,3/17/2019,Australia,Mobile,Beverage,200,621,124200
20190263,3/18/2019,Canada,Mobile,Beverage,200,478,95600
20190264,3/18/2019,Thailand,Mobile,Beverage,200,130,26000
20190265,3/19/2019,Canada,Tablet,Dried Food,450,120,54000
20190266,3/19/2019,USA,Desktop,Frozen Food,330,579,191070
20190267,3/19/2019,Thailand,Mobile,Frozen Food,330,295,97350
20190268,3/19/2019,USA,Mobile,Beverage,200,453,90600
20190269,3/19/2019,Thailand,Tablet,Canned Food,500,418,209000
20190270,3/20/2019,Canada,Desktop,Beverage,200,187,37400
20190271,3/20/2019,Australia,Mobile,Canned Food,500,347,173500
20190272,3/21/2019,Canada,Mobile,Beverage,200,224,44800
20190273,3/21/2019,Canada,Desktop,Beverage,200,383,76600
20190274,3/21/2019,USA,Tablet,Frozen Food,330,513,169290
20190275,3/21/2019,USA,Tablet,Frozen Food,330,530,174900
20190276,3/22/2019,Australia,Mobile,Beverage,200,591,118200
20190277,3/23/2019,Thailand,Desktop,Canned Food,500,454,227000
20190278,3/23/2019,USA,Mobile,Canned Food,500,91,45500
20190279,3/23/2019,Canada,Mobile,Dried Food,450,591,265950
20190280,3/23/2019,Australia,Tablet,Dried Food,450,406,182700
20190281,3/24/2019,Canada,Desktop,Canned Food,500,436,218000
20190282,3/24/2019,Canada,Tablet,Beverage,200,343,68600
20190283,3/25/2019,USA,Desktop,Canned Food,500,360,180000
20190284,3/25/2019,USA,Mobile,Canned Food,500,513,256500
20190285,3/25/2019,USA,Mobile,Canned Food,500,382,191000
20190286,3/25/2019,Thailand,Mobile,Canned Food,500,258,129000
20190287,3/26/2019,Thailand,Desktop,Frozen Food,330,286,94380
20190288,3/27/2019,Canada,Mobile,Beverage,200,211,42200
20190289,3/27/2019,Canada,Tablet,Dried Food,450,259,116550
20190290,3/27/2019,USA,Desktop,Canned Food,500,600,300000
20190291,3/27/2019,USA,Mobile,Dried Food,450,237,106650
20190292,3/29/2019,Australia,Tablet,Frozen Food,330,555,183150
20190293,3/29/2019,USA,Tablet,Canned Food,500,400,200000
20190294,3/29/2019,Australia,Mobile,Beverage,200,476,95200
20190295,3/29/2019,USA,Desktop,Dried Food,450,204,91800
20190296,3/29/2019,Australia,Mobile,Dried Food,450,405,182250
20190297,3/29/2019,USA,Mobile,Beverage,200,138,27600
20190298,3/30/2019,USA,Desktop,Dried Food,450,365,164250
20190299,3/30/2019,USA,Mobile,Canned Food,500,559,279500
20190300,3/30/2019,Thailand,Mobile,Beverage,200,261,52200
20190301,3/30/2019,Australia,Desktop,Canned Food,500,415,207500
20190302,3/31/2019,Thailand,Mobile,Frozen Food,330,223,73590
20190303,3/31/2019,Canada,Desktop,Frozen Food,330,388,128040
20190304,3/31/2019,Australia,Desktop,Frozen Food,330,179,59070
20190305,3/31/2019,USA,Mobile,Beverage,200,341,68200
20190306,4/1/2019,Australia,Desktop,Canned Food,500,558,279000
20190307,4/1/2019,Thailand,Mobile,Dried Food,450,239,107550
20190308,4/1/2019,Australia,Mobile,Dried Food,450,446,200700
20190309,4/2/2019,Canada,Mobile,Dried Food,450,523,235350
20190310,4/2/2019,Canada,Tablet,Dried Food,450,300,135000
20190311,4/3/2019,Australia,Desktop,Dried Food,450,384,172800
20190312,4/3/2019,USA,Tablet,Beverage,200,525,105000
20190313,4/3/2019,Thailand,Mobile,Frozen Food,330,201,66330
20190314,4/3/2019,USA,Mobile,Frozen Food,330,155,51150
20190315,4/4/2019,Australia,Mobile,Canned Food,500,559,279500
20190316,4/4/2019,USA,Tablet,Dried Food,450,448,201600
20190317,4/4/2019,Canada,Desktop,Canned Food,500,289,144500
20190318,4/4/2019,Canada,Mobile,Beverage,200,523,104600
20190319,4/4/2019,Australia,Desktop,Dried Food,450,93,41850
20190320,4/4/2019,Australia,Mobile,Frozen Food,330,196,64680
20190321,4/4/2019,Australia,Mobile,Frozen Food,330,613,202290
20190322,4/4/2019,Australia,Desktop,Dried Food,450,520,234000
20190323,4/5/2019,Canada,Mobile,Frozen Food,330,531,175230
20190324,4/6/2019,USA,Mobile,Dried Food,450,205,92250
20190325,4/7/2019,Australia,Mobile,Canned Food,500,425,212500
20190326,4/7/2019,USA,Mobile,Beverage,200,571,114200
20190327,4/7/2019,USA,Desktop,Canned Food,500,187,93500
20190328,4/7/2019,Australia,Tablet,Beverage,200,634,126800
20190329,4/7/2019,Australia,Tablet,Frozen Food,330,168,55440
20190330,4/7/2019,Canada,Mobile,Frozen Food,330,186,61380
20190331,4/8/2019,Thailand,Mobile,Beverage,200,447,89400
20190332,4/8/2019,USA,Desktop,Beverage,200,423,84600
20190333,4/9/2019,USA,Desktop,Frozen Food,330,414,136620
20190334,4/9/2019,Canada,Mobile,Canned Food,500,220,110000
20190335,4/9/2019,Thailand,Mobile,Beverage,200,230,46000
20190336,4/10/2019,Australia,Tablet,Beverage,200,367,73400
20190337,4/10/2019,Thailand,Tablet,Dried Food,450,433,194850
20190338,4/10/2019,USA,Mobile,Beverage,200,671,134200
20190339,4/11/2019,Thailand,Tablet,Frozen Food,330,377,124410
20190340,4/12/2019,Thailand,Mobile,Beverage,200,251,50200
20190341,4/12/2019,Australia,Mobile,Canned Food,500,187,93500
20190342,4/13/2019,Thailand,Mobile,Frozen Food,330,114,37620
20190343,4/13/2019,Australia,Mobile,Beverage,200,101,20200
20190344,4/13/2019,Australia,Mobile,Dried Food,450,311,139950
20190345,4/13/2019,USA,Tablet,Beverage,200,441,88200
20190346,4/14/2019,Australia,Mobile,Dried Food,450,196,88200
20190347,4/14/2019,Canada,Mobile,Dried Food,450,306,137700
20190348,4/14/2019,Thailand,Desktop,Canned Food,500,278,139000
20190349,4/14/2019,Australia,Tablet,Frozen Food,330,355,117150
20190350,4/14/2019,Australia,Mobile,Frozen Food,330,413,136290
20190351,4/14/2019,Thailand,Mobile,Dried Food,450,569,256050
20190352,4/14/2019,Australia,Mobile,Beverage,200,150,30000
20190353,4/14/2019,Canada,Mobile,Dried Food,450,433,194850
20190354,4/14/2019,Australia,Mobile,Beverage,200,345,69000
20190355,4/15/2019,USA,Tablet,Frozen Food,330,503,165990
20190356,4/15/2019,USA,Mobile,Canned Food,500,157,78500
20190357,4/15/2019,Thailand,Mobile,Frozen Food,330,427,140910
20190358,4/15/2019,Australia,Desktop,Canned Food,500,580,290000
20190359,4/16/2019,Thailand,Mobile,Canned Food,500,201,100500
20190360,4/16/2019,Canada,Desktop,Beverage,200,514,102800
20190361,4/16/2019,USA,Tablet,Canned Food,500,294,147000
20190362,4/16/2019,Australia,Mobile,Dried Food,450,492,221400
20190363,4/16/2019,USA,Desktop,Canned Food,500,638,319000
20190364,4/17/2019,Thailand,Mobile,Canned Food,500,299,149500
20190365,4/17/2019,Australia,Tablet,Frozen Food,330,283,93390
20190366,4/18/2019,Thailand,Mobile,Frozen Food,330,404,133320
20190367,4/18/2019,USA,Tablet,Canned Food,500,635,317500
20190368,4/19/2019,USA,Tablet,Frozen Food,330,325,107250
20190369,4/19/2019,Australia,Tablet,Beverage,200,443,88600
20190370,4/19/2019,Australia,Desktop,Frozen Food,330,164,54120
20190371,4/21/2019,USA,Mobile,Canned Food,500,474,237000
20190372,4/21/2019,Canada,Desktop,Beverage,200,486,97200
20190373,4/21/2019,Canada,Desktop,Canned Food,500,327,163500
20190374,4/22/2019,Canada,Desktop,Dried Food,450,285,128250
20190375,4/22/2019,Canada,Mobile,Beverage,200,502,100400
20190376,4/22/2019,Thailand,Mobile,Canned Food,500,402,201000
20190377,4/23/2019,Australia,Mobile,Beverage,200,292,58400
20190378,4/23/2019,Thailand,Mobile,Canned Food,500,274,137000
20190379,4/24/2019,Canada,Mobile,Frozen Food,330,350,115500
20190380,4/24/2019,USA,Mobile,Frozen Food,330,369,121770
20190381,4/24/2019,Australia,Tablet,Frozen Food,330,268,88440
20190382,4/24/2019,Canada,Mobile,Beverage,200,472,94400
20190383,4/24/2019,Australia,Mobile,Beverage,200,336,67200
20190384,4/28/2019,USA,Desktop,Canned Food,500,191,95500
20190385,4/28/2019,USA,Mobile,Dried Food,450,467,210150
20190386,4/29/2019,Thailand,Desktop,Canned Food,500,508,254000
20190387,4/29/2019,Australia,Desktop,Canned Food,500,501,250500
20190388,4/29/2019,Canada,Desktop,Dried Food,450,395,177750
20190389,4/29/2019,Australia,Mobile,Frozen Food,330,162,53460
20190390,4/30/2019,USA,Mobile,Dried Food,450,385,173250
20190391,4/30/2019,Thailand,Tablet,Frozen Food,330,484,159720
20190392,4/30/2019,Australia,Desktop,Dried Food,450,440,198000
20190393,4/30/2019,Australia,Mobile,Canned Food,500,372,186000
20190394,5/1/2019,Thailand,Desktop,Dried Food,450,422,189900
20190395,5/2/2019,Thailand,Mobile,Beverage,200,400,80000
20190396,5/2/2019,USA,Desktop,Dried Food,450,172,77400
20190397,5/2/2019,Australia,Mobile,Canned Food,500,417,208500
20190398,5/5/2019,Thailand,Mobile,Dried Food,450,320,144000
20190399,5/5/2019,USA,Tablet,Canned Food,500,155,77500
20190400,5/5/2019,USA,Mobile,Frozen Food,330,333,109890
20190401,5/5/2019,Canada,Tablet,Beverage,200,150,30000
20190402,5/5/2019,USA,Mobile,Dried Food,450,426,191700
20190403,5/6/2019,USA,Mobile,Canned Food,500,379,189500
20190404,5/6/2019,Thailand,Tablet,Frozen Food,330,469,154770
20190405,5/6/2019,Thailand,Tablet,Dried Food,450,226,101700
20190406,5/6/2019,Australia,Mobile,Dried Food,450,402,180900
20190407,5/6/2019,Thailand,Mobile,Dried Food,450,207,93150
20190408,5/6/2019,Canada,Mobile,Frozen Food,330,108,35640
20190409,5/6/2019,Canada,Mobile,Dried Food,450,217,97650
20190410,5/6/2019,USA,Tablet,Beverage,200,428,85600
20190411,5/6/2019,Canada,Mobile,Canned Food,500,439,219500
20190412,5/7/2019,Canada,Mobile,Canned Food,500,494,247000
20190413,5/7/2019,Australia,Desktop,Beverage,200,474,94800
20190414,5/7/2019,USA,Mobile,Canned Food,500,318,159000
20190415,5/8/2019,Australia,Tablet,Frozen Food,330,246,81180
20190416,5/8/2019,USA,Mobile,Frozen Food,330,149,49170
20190417,5/8/2019,Australia,Tablet,Dried Food,450,426,191700
20190418,5/9/2019,Thailand,Mobile,Beverage,200,372,74400
20190419,5/9/2019,Thailand,Tablet,Beverage,200,258,51600
20190420,5/9/2019,Canada,Mobile,Frozen Food,330,442,145860
20190421,5/9/2019,Australia,Tablet,Frozen Food,330,124,40920
20190422,5/10/2019,Australia,Mobile,Beverage,200,335,67000
20190423,5/10/2019,Australia,Desktop,Frozen Food,330,280,92400
20190424,5/10/2019,Thailand,Mobile,Canned Food,500,217,108500
20190425,5/10/2019,Thailand,Tablet,Beverage,200,498,99600
20190426,5/11/2019,Canada,Mobile,Dried Food,450,163,73350
20190427,5/11/2019,USA,Mobile,Beverage,200,150,30000
20190428,5/12/2019,Australia,Desktop,Frozen Food,330,449,148170
20190429,5/12/2019,USA,Mobile,Canned Food,500,386,193000
20190430,5/12/2019,USA,Mobile,Beverage,200,458,91600
20190431,5/13/2019,Australia,Desktop,Beverage,200,475,95000
20190432,5/13/2019,Australia,Tablet,Dried Food,450,484,217800
20190433,5/13/2019,Thailand,Mobile,Beverage,200,180,36000
20190434,5/13/2019,Canada,Mobile,Beverage,200,459,91800
20190435,5/13/2019,Canada,Desktop,Canned Food,500,139,69500
20190436,5/14/2019,Thailand,Mobile,Frozen Food,330,194,64020
20190437,5/14/2019,USA,Mobile,Beverage,200,466,93200
20190438,5/15/2019,Thailand,Tablet,Canned Food,500,230,115000
20190439,5/15/2019,Thailand,Mobile,Canned Food,500,323,161500
20190440,5/16/2019,Australia,Mobile,Beverage,200,314,62800
20190441,5/16/2019,Thailand,Desktop,Dried Food,450,483,217350
20190442,5/16/2019,USA,Mobile,Beverage,200,355,71000
20190443,5/17/2019,Thailand,Desktop,Canned Food,500,160,80000
20190444,5/17/2019,Canada,Tablet,Frozen Food,330,392,129360
20190445,5/18/2019,Thailand,Mobile,Beverage,200,463,92600
20190446,5/18/2019,Australia,Mobile,Beverage,200,287,57400
20190447,5/18/2019,Australia,Mobile,Dried Food,450,102,45900
20190448,5/18/2019,USA,Tablet,Dried Food,450,367,165150
20190449,5/18/2019,Canada,Mobile,Frozen Food,330,219,72270
20190450,5/18/2019,USA,Mobile,Canned Food,500,325,162500
20190451,5/19/2019,USA,Mobile,Beverage,200,420,84000
20190452,5/19/2019,Thailand,Desktop,Beverage,200,146,29200
20190453,5/20/2019,Canada,Tablet,Canned Food,500,118,59000
20190454,5/20/2019,Thailand,Mobile,Frozen Food,330,381,125730
20190455,5/20/2019,Thailand,Mobile,Dried Food,450,336,151200
20190456,5/20/2019,Australia,Mobile,Canned Food,500,357,178500
20190457,5/20/2019,Thailand,Mobile,Beverage,200,382,76400
20190458,5/21/2019,Canada,Mobile,Dried Food,450,266,119700
20190459,5/21/2019,Thailand,Mobile,Dried Food,450,118,53100
20190460,5/21/2019,Australia,Desktop,Beverage,200,387,77400
20190461,5/21/2019,Thailand,Tablet,Dried Food,450,421,189450
20190462,5/22/2019,Thailand,Mobile,Canned Food,500,488,244000
20190463,5/22/2019,Australia,Desktop,Beverage,200,117,23400
20190464,5/22/2019,Thailand,Tablet,Frozen Food,330,424,139920
20190465,5/23/2019,Thailand,Desktop,Canned Food,500,250,125000
20190466,5/23/2019,Australia,Tablet,Frozen Food,330,340,112200
20190467,5/23/2019,Thailand,Mobile,Beverage,200,178,35600
20190468,5/24/2019,Australia,Desktop,Beverage,200,445,89000
20190469,5/24/2019,Thailand,Tablet,Canned Food,500,257,128500
20190470,5/24/2019,Canada,Mobile,Canned Food,500,208,104000
20190471,5/24/2019,Thailand,Mobile,Dried Food,450,225,101250
20190472,5/25/2019,Australia,Tablet,Frozen Food,330,319,105270
20190473,5/26/2019,Australia,Mobile,Beverage,200,231,46200
20190474,5/26/2019,Australia,Tablet,Canned Food,500,327,163500
20190475,5/26/2019,Thailand,Desktop,Beverage,200,253,50600
20190476,5/26/2019,USA,Mobile,Dried Food,450,355,159750
20190477,5/27/2019,Canada,Mobile,Canned Food,500,374,187000
20190478,5/27/2019,Canada,Mobile,Dried Food,450,263,118350
20190479,5/27/2019,Australia,Mobile,Frozen Food,330,218,71940
20190480,5/27/2019,Canada,Tablet,Frozen Food,330,115,37950
